param,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_fodder,precision_misc.,precision_orchards,precision_protein_crops,precision_vegetables,recall_wheat,recall_fodder,recall_misc.,recall_orchards,recall_protein_crops,recall_vegetables
1.25,0.488235294117647,0.3841542629360619,0.488235294117647,0.4559754028164239,0.47389926607702887,0.488235294117647,0.5191666666666667,0.488235294117647,0.488235294117647,0.5018740030189665,0.5459915102287334,0.4071224321196564,0.48406144649497795,0.5919266011489343,0.4514211496564437,0.3701146308201116,0.6450029946235039,0.468717195369827,0.5333333333333334,0.445,0.35,0.6541666666666666,0.3616666666666667,0.7708333333333334
1.5,0.5852941176470587,0.47486781715748433,0.5852941176470587,0.5197831917068545,0.5773214671437417,0.5852941176470587,0.5409722222222222,0.5852941176470587,0.5852941176470587,0.5534007505316283,0.6134512812910845,0.41674310406226783,0.6992753623188406,0.6800824391150722,0.2587301587301587,0.517810435340689,0.6687818723179471,0.4957242353670619,0.4916666666666667,0.6533333333333333,0.21666666666666665,0.5541666666666667,0.5716666666666665,0.7583333333333333
2.0,0.4431372549019608,0.308131654134239,0.4431372549019608,0.3534198980303184,0.4147248973384759,0.4431372549019608,0.40499999999999997,0.4431372549019608,0.4431372549019608,0.3983596850828658,0.48663688130885446,0.17754530503030136,0.24354978354978357,0.6869685489695133,0.1418685400516796,0.3276399175984023,0.524491218133092,0.465640102194724,0.16249999999999998,0.4966666666666667,0.19166666666666665,0.475,0.45833333333333337,0.6458333333333333
3.0,0.5245098039215687,0.40999329523053574,0.5245098039215687,0.46636343155342946,0.5116838512232557,0.5245098039215687,0.5075000000000001,0.5245098039215687,0.5245098039215687,0.5260062404183619,0.5838492625077782,0.430608859461661,0.389870820668693,0.7220096102324778,0.4748717948717949,0.4411128109241317,0.6407351805954162,0.4874372252176572,0.4583333333333333,0.5750000000000001,0.23333333333333334,0.5958333333333333,0.445,0.7375
4.0,0.43921568627450985,0.32837404880610277,0.43921568627450985,0.39467715124861,0.4250229146990721,0.43921568627450985,0.46416666666666667,0.43921568627450985,0.43921568627450985,0.46352145690500046,0.560198798106921,0.3158908467851888,0.3271407499069678,0.7300245239991249,0.1841163222045575,0.4123583378305451,0.6517216117216117,0.4757671957671958,0.4958333333333333,0.44833333333333336,0.3333333333333333,0.5208333333333334,0.29500000000000004,0.6916666666666667
