Metric,test_Highest GMean Epoch,val_Highest GMean Epoch,val_mean,val_std,val_min,val_25%,val_50%,val_75%,val_max
accuracy,0.7208616949267934,0.7331502375296912,0.7171268432363568,0.018211059431932526,0.6288351148060174,0.7096199524940617,0.7232449195038269,0.730346067564001,0.7364080232251253
kappa,0.6684731300297738,0.6827338381342605,0.6618538331737779,0.022909937496311476,0.5535787915016361,0.652989003822124,0.669649249634827,0.6783802067625431,0.6860623614572836
f1_micro,0.7208616949267934,0.7331502375296912,0.7171268432363569,0.01821105943193253,0.6288351148060174,0.7096199524940618,0.7232449195038269,0.730346067564001,0.7364080232251253
f1_macro,0.6082512922832676,0.6244836345371387,0.5830109912631443,0.038030065105494316,0.4012287316251403,0.5684758836643542,0.5952133647593325,0.6107257247664393,0.6244836345371387
f1_weighted,0.7120192302696116,0.7245723017525646,0.7018590937136583,0.02519660171622966,0.5898759134408759,0.6922651402363322,0.7102595173824735,0.7193158966663172,0.7279265849080779
recall_micro,0.7208616949267934,0.7331502375296912,0.7171268432363568,0.018211059431932526,0.6288351148060174,0.7096199524940617,0.7232449195038269,0.730346067564001,0.7364080232251253
recall_macro,0.5968580989678596,0.6077212055157899,0.5708405376522548,0.032569014333701796,0.4194894846526805,0.5583985109794305,0.5798400002274103,0.594464793451479,0.6123146163173364
recall_weighted,0.7208616949267934,0.7331502375296912,0.7171268432363568,0.018211059431932526,0.6288351148060174,0.7096199524940617,0.7232449195038269,0.730346067564001,0.7364080232251253
precision_micro,0.7208616949267934,0.7331502375296912,0.7171268432363568,0.018211059431932526,0.6288351148060174,0.7096199524940617,0.7232449195038269,0.730346067564001,0.7364080232251253
precision_macro,0.6606413565037355,0.699185726160034,0.6859568072035589,0.05851499729816333,0.4321001694527941,0.6529682587309529,0.7043985483543852,0.7280161542816962,0.7872145060968114
precision_weighted,0.7134729901918488,0.729163015787764,0.7109052035130042,0.023777950855305863,0.5811190670035173,0.702730119135109,0.7186823293501565,0.7267621131208811,0.7381447385785102
gmean,0.4191205735908135,0.4552329318780238,0.2719361114575768,0.15152753692107482,0.0,0.2465137861755238,0.3339629848658704,0.3812225248059468,0.4552329318780238
precision_barley,0.9063282776844944,0.9213147410358564,0.894754387890323,0.041709017764480744,0.6419734904270987,0.8777908343125734,0.9017583481206646,0.9207016261648092,0.9675894665766374
precision_wheat,0.875875659001104,0.8931931737070924,0.8765986230591941,0.03558934318674475,0.6594326310155224,0.8681145734970097,0.8874942498521391,0.8984650142866636,0.9223193230683868
precision_corn,0.944738146373699,0.9438282364126128,0.9365488532707233,0.01781356081767982,0.8401705042261731,0.9308988982753922,0.9408139075464244,0.9480602246474946,0.9638534443851804
precision_fodder,0.639795918367347,0.7707160096540627,0.7101316050163383,0.0763579513507382,0.4268774703557312,0.6708033964728936,0.7143864598025388,0.7557471264367817,0.8848167539267016
precision_fallow,0.2328990228013029,0.2647058823529412,0.2945783782561983,0.17633464450801858,0.0,0.19,0.2972972972972973,0.3870967741935484,1.0
precision_misc.,0.462489943684634,0.4822168674698795,0.5007297737253975,0.03028299676613277,0.3043405114401076,0.4857731186821415,0.5030295047418335,0.5176915799432356,0.5614152202937249
precision_orchards,0.3755364806866952,0.5925925925925926,0.6229050689615722,0.3390938544644393,0.0,0.436241610738255,0.7407407407407407,0.875,1.0
precision_cereals,0.6816646191646192,0.686350435624395,0.579622493022163,0.10882401281316693,0.1495016611295681,0.5129198966408268,0.5964989059080963,0.6583904109589042,0.7552039966694422
precision_perm._meadows,0.5428763069638982,0.5432065461739052,0.5273799327456518,0.029652395716774325,0.44208630969951,0.5086656922113176,0.5293944119010493,0.5467980295566502,0.5940512667214708
precision_protein_crops,0.5440906307409675,0.6058091286307054,0.6407983378671865,0.10178239124063894,0.0,0.6058091286307054,0.6581632653061225,0.7005208333333334,0.8353413654618473
precision_rapeseed,0.9662492039906602,0.9537723506323592,0.9327864753706888,0.023047322067454752,0.7987738910926794,0.9281512605042016,0.938068427890862,0.9444683598794662,0.9659245797364834
precision_temp._meadows,0.6321313197636245,0.6398009613431724,0.6044012679027078,0.030839069141862876,0.4927567065740866,0.589096252755327,0.6063470427877208,0.6272143020259029,0.6645104615876058
precision_vegetables,0.783662105325514,0.791907514450867,0.7962032965581199,0.04618614754631193,0.6574992911823079,0.7708666453469779,0.8054993252361673,0.8308594465823713,0.8707216898102875
recall_barley,0.8921826310797994,0.8971871968962173,0.8717465341335879,0.05505115661757194,0.6471063692208212,0.8462657613967022,0.8892660847074039,0.9078564500484966,0.9434206272227612
recall_wheat,0.9479761040701246,0.9484600013780748,0.9447718379529061,0.013533027632057878,0.8796940673878592,0.9376421139667884,0.9465996003582996,0.953214359539723,0.970715909873906
recall_corn,0.9660381526626296,0.971894758311238,0.9678462932775543,0.005863671497353483,0.9406893738527432,0.9658168468284724,0.9686722414848052,0.9711197226188047,0.97976748929227
recall_fodder,0.2995699952221691,0.259129023532594,0.2565725918800247,0.05590328446053189,0.0091966459291317,0.2277522315390857,0.2675142007032729,0.2929402218014606,0.3667838788206654
recall_fallow,0.0117627704203339,0.0236842105263157,0.005762762168579307,0.0055725161023179965,0.0,0.0019736842105263,0.0046052631578947,0.0072368421052631,0.0256578947368421
recall_misc.,0.552847483095417,0.4906826206355433,0.33841370786715713,0.12249404203683364,0.0678697528442526,0.2368575912122401,0.3606316202432326,0.4473322871714398,0.5670851314240879
recall_orchards,0.1140065146579804,0.1590457256461232,0.047624030254562806,0.04416192764433751,0.0,0.003976143141153,0.0377733598409542,0.0874751491053678,0.1590457256461232
