epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_corn,precision_orchards,precision_cereals,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_corn,recall_orchards,recall_cereals,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
20,0.7461463685599222,0.698421114151927,0.7461463685599222,0.6701459269680956,0.7861299792362738,0.7461463685599222,0.8035922027309019,0.7461463685599222,0.7461463685599222,0.6789049385644648,0.8782780066944593,0.7949316136025675,0.18046709129511676,0.9642105263157895,0.10881542699724518,0.9166666666666666,0.4839537869062901,0.98559670781893,0.9708973322554567,0.820631970260223,0.85,0.916,0.79,0.6765,0.754,0.9599198396793587,0.600199900049975,0.8821178821178821,0.6592253,0.6485748,416522496,8746972416,207.78457403182983,101960
21,0.775031245660325,0.7283271046345934,0.775031245660325,0.6864570822849255,0.8048336522533128,0.775031245660325,0.8001588850178804,0.775031245660325,0.775031245660325,0.6863315867503036,0.8681310667258962,0.7919184483003119,0.19908466819221968,0.9383697813121272,0.12962962962962962,0.8423326133909287,0.5303265940902022,0.9876288659793815,0.9723714504988488,0.8909090909090909,0.87,0.944,0.7,0.78,0.682,0.9599198396793587,0.6331834082958521,0.8321678321678322,0.5489275,0.59214103,416522496,9163494912,217.35489201545715,101960
22,0.7973892514928482,0.7545652345716597,0.7973892514928482,0.7104939603795071,0.8234519263764225,0.7973892514928482,0.8086533895138841,0.7973892514928482,0.7973892514928482,0.7025874794438961,0.8773376267419991,0.8024334354267794,0.29435483870967744,0.9384164222873901,0.12605042016806722,0.875896304467733,0.5498533724340176,0.9917184265010351,0.9694100509832484,0.875,0.73,0.96,0.75,0.794,0.75,0.9599198396793587,0.665167416291854,0.8601398601398601,0.64985573,0.57756853,416522496,9580017408,215.9850468635559,101960
23,0.790445771420636,0.7469418880658407,0.790445771420636,0.7109227608477592,0.8177228955735776,0.790445771420636,0.8117723556389185,0.790445771420636,0.790445771420636,0.7029965447377498,0.8771874322047292,0.8061947964372139,0.35185185185185186,0.9558974358974359,0.12241653418124006,0.8899713467048711,0.5120643431635389,0.9813278008298755,0.9753914988814317,0.8350515463917526,0.76,0.932,0.77,0.7765,0.764,0.9478957915831663,0.6536731634182908,0.8901098901098901,0.59046215,0.5350013,416522496,9996539904,215.52035522460938,101960
24,0.7951673378697404,0.7529380472348489,0.7951673378697404,0.7089917941854851,0.8231866999092287,0.7951673378697404,0.816082420924722,0.7951673378697404,0.7951673378697404,0.699097542503793,0.8844918838175782,0.8113719757055688,0.3023255813953488,0.9597523219814241,0.1462925851703407,0.9311258278145695,0.43710021321961623,0.9834368530020704,0.9584954604409858,0.874251497005988,0.78,0.93,0.73,0.703,0.82,0.9519038076152304,0.7386306846576711,0.8751248751248751,0.5373386,0.545454,416522496,10413062400,222.9387402534485,101960
25,0.7847521177614221,0.7412030351926355,0.7847521177614221,0.7128463252863566,0.8185486082908435,0.7847521177614221,0.8175859072222151,0.7847521177614221,0.7847521177614221,0.7126389482604858,0.8890323585601837,0.8121889505896175,0.37209302325581395,0.9610655737704918,0.10596026490066225,0.9064497385241139,0.5012658227848101,0.9914893617021276,0.9701149425287356,0.8926728586171311,0.8,0.938,0.8,0.78,0.792,0.9338677354709419,0.6326836581709145,0.8641358641358642,0.527117,0.54951864,416522496,10829584896,210.55378317832947,101960
26,0.7982224691015137,0.7560666827267527,0.7982224691015137,0.7114425948964743,0.8213473453008724,0.7982224691015137,0.8105156976417056,0.7982224691015137,0.7982224691015137,0.6971939658817785,0.8762546036430432,0.8041038691490371,0.33624454148471616,0.9264990328820116,0.1440501043841336,0.9157064887810794,0.4643705463182898,0.9811320754716981,0.9708392603129445,0.8387096774193549,0.77,0.958,0.69,0.755,0.782,0.9378757515030061,0.6821589205397302,0.9090909090909091,0.6030646,0.5595805,416522496,11246107392,208.72677993774414,101960
27,0.7819747257325371,0.73813663580008,0.7819747257325371,0.7131908296131753,0.8157193708212375,0.7819747257325371,0.8163387451126953,0.7819747257325371,0.7819747257325371,0.7144927881425772,0.889857167562355,0.8109040395107981,0.4105263157894737,0.9441674975074775,0.11019283746556474,0.9140995260663507,0.46085997794928335,0.9957081545064378,0.9738662567255957,0.9065217391304348,0.78,0.947,0.8,0.7715,0.836,0.9298597194388778,0.6331834082958521,0.8331668331668332,0.55842966,0.5657151,416522496,11662629888,213.28013563156128,101960
28,0.7854464657686433,0.7412877962629929,0.7854464657686433,0.7010048462330829,0.8128302419762963,0.7854464657686433,0.813902705107094,0.7854464657686433,0.7854464657686433,0.692505372337195,0.875207259033753,0.8078463208435976,0.2807017543859649,0.9554865424430642,0.13050847457627118,0.8888888888888888,0.4967148488830486,0.96,0.9710144927536232,0.856727976766699,0.8,0.923,0.77,0.78,0.756,0.9619238476953907,0.6361819090454772,0.8841158841158842,0.5485915,0.5668749,416522496,12079152384,212.12783336639404,101960
29,0.7871129009859742,0.7439726984810984,0.7871129009859742,0.7134123507104022,0.8183662202627296,0.7871129009859742,0.8212685021060768,0.7871129009859742,0.7871129009859742,0.7093330627761874,0.8872950016810939,0.8164013744907963,0.37735849056603776,0.9570990806945863,0.1225114854517611,0.9147381242387332,0.45363128491620114,0.9935760171306209,0.9726331360946746,0.8831168831168831,0.8,0.937,0.8,0.751,0.812,0.9298597194388778,0.6571714142928535,0.8831168831168831,0.5251368,0.56068206,416522496,12495674880,213.09738302230835,101960
30,0.8136369948618247,0.7740270451764828,0.8136369948618248,0.7234884641309053,0.8371743221403664,0.8136369948618247,0.829206832287994,0.8136369948618247,0.8136369948618247,0.7074770969899274,0.8856963554371861,0.8244352508005123,0.3018181818181818,0.9446640316205533,0.1522198731501057,0.9155528554070473,0.515748031496063,0.9855670103092784,0.9609629147690306,0.8832838773491593,0.83,0.956,0.72,0.7535,0.786,0.9579158316633266,0.7381309345327336,0.8921078921078921,0.5229927,0.5101549,416522496,12912197376,215.66023540496826,101960
31,0.7976669906957367,0.7549313611594829,0.7976669906957368,0.7056823742171816,0.8244648547423421,0.7976669906957367,0.8135304220690577,0.7976669906957367,0.7976669906957367,0.694630095362891,0.8777848496027059,0.8092775876006155,0.26058631921824105,0.9582898852971846,0.14065510597302505,0.8893325727324587,0.5187667560321716,0.9377431906614786,0.963013698630137,0.8886532343584306,0.8,0.919,0.73,0.7795,0.774,0.9659318637274549,0.7026486756621689,0.8371628371628371,0.532488,0.5391178,416522496,13328719872,218.1826877593994,101960
32,0.7769754200805443,0.7324348205841843,0.7769754200805443,0.6918874168263673,0.8135625779839523,0.7769754200805443,0.8155337570773401,0.7769754200805443,0.7769754200805443,0.6962262984267992,0.8902830677325368,0.8100837962628346,0.20884520884520885,0.9633507853403142,0.11890243902439024,0.8993600930773705,0.5057915057915058,0.9794661190965093,0.9784449576597383,0.9156492785793563,0.85,0.92,0.78,0.773,0.786,0.9559118236472945,0.6351824087956022,0.8241758241758241,0.52622974,0.5913553,416522496,13745242368,212.58335328102112,101960
33,0.7965560338841827,0.7549558454496198,0.7965560338841827,0.7098511230565816,0.825456944988379,0.7965560338841827,0.8273935484878212,0.7965560338841827,0.7965560338841827,0.7003057636604888,0.8879809926402015,0.8226074293254535,0.2760942760942761,0.9509018036072144,0.14031971580817051,0.9528105482303956,0.4810281517747858,0.9855072463768116,0.9463044851547694,0.8694798822374877,0.82,0.949,0.79,0.6865,0.786,0.9539078156312625,0.7486256871564217,0.8851148851148851,0.5162249,0.54655087,416522496,14161764864,219.44017553329468,101960
34,0.8173864741008193,0.777716288659213,0.8173864741008192,0.723554670019299,0.8385584476063641,0.8173864741008193,0.8145112773892118,0.8173864741008193,0.8173864741008193,0.7078253497817233,0.8817194968512188,0.8087184455851049,0.3333333333333333,0.9261744966442953,0.15274463007159905,0.9099883855981417,0.5044814340588989,0.9913232104121475,0.9611901681759379,0.8833671399594321,0.81,0.966,0.64,0.7835,0.788,0.9158316633266533,0.7426286856571714,0.8701298701298701,0.55322313,0.48094815,416522496,14578287360,221.89949750900269,101960
35,0.7685043743924455,0.7238544295846414,0.7685043743924455,0.7067103718525609,0.8054544480367716,0.7685043743924455,0.8277204202467694,0.7685043743924455,0.7685043743924455,0.7140304225665566,0.8926047072564622,0.8155810505318903,0.33201581027667987,0.9506416584402764,0.09287925696594428,0.915606936416185,0.5888888888888889,0.9835728952772074,0.9675675675675676,0.8810703666997026,0.84,0.963,0.9,0.792,0.742,0.9599198396793587,0.5367316341829086,0.8881118881118881,0.5110961,0.5625397,416522496,14994809856,215.43503308296204,101960
36,0.7666990695736703,0.7203333978539262,0.7666990695736703,0.6959533411886475,0.8029660097160142,0.7666990695736703,0.8118545624863164,0.7666990695736703,0.7666990695736703,0.7076298959485852,0.8871678544211299,0.8016220804418227,0.2754098360655738,0.9364613880742912,0.09336332958380203,0.8738120380147836,0.592948717948718,0.9794238683127572,0.9707964601769912,0.9388235294117647,0.84,0.958,0.83,0.8275,0.74,0.9539078156312625,0.5482258870564718,0.7972027972027972,0.5187656,0.5648716,416522496,15411332352,211.08846592903137,101960
37,0.8291903902235801,0.790776297103077,0.82919039022358,0.7274340084882331,0.8470749038575405,0.8291903902235801,0.8106471729980161,0.8291903902235801,0.8291903902235801,0.7089270490448718,0.8798510917328672,0.8016800967878777,0.28125,0.950354609929078,0.1794871794871795,0.8914381645215445,0.5393103448275862,0.9775510204081632,0.9451728247914184,0.9068522483940042,0.81,0.938,0.56,0.7965,0.782,0.9599198396793587,0.7926036981509246,0.8461538461538461,0.5893966,0.4628897,416522496,15827854848,205.355322599411,101960
38,0.747673934175809,0.6974646995785733,0.747673934175809,0.6752268663673764,0.7841181856167371,0.747673934175809,0.7912300917783487,0.747673934175809,0.747673934175809,0.703376792358225,0.8785420770964647,0.7743803856660468,0.20673076923076922,0.9521435692921236,0.08981380065717415,0.8261296660117878,0.6850574712643678,0.9875,0.9755142017629774,0.9041248606465998,0.86,0.955,0.82,0.841,0.596,0.9498997995991983,0.49775112443778113,0.8101898101898102,0.50091565,0.5949648,416522496,16244377344,203.98003482818604,101960
39,0.8096097764199417,0.768929364584547,0.8096097764199417,0.7224548754400986,0.8386334695058307,0.8096097764199417,0.8169046624325895,0.8096097764199417,0.8096097764199417,0.7185812599891004,0.8916889427241713,0.8123269786476713,0.3177966101694915,0.9458128078817734,0.11856474258970359,0.9005494505494506,0.5788690476190477,0.9958071278825996,0.9510204081632653,0.9402298850574713,0.75,0.96,0.76,0.8195,0.778,0.9519038076152304,0.6986506746626686,0.8171828171828172,0.5454062,0.50556785,416522496,16660899840,202.40989780426025,101960
40,0.813220386057492,0.7732109716834304,0.8132203860574919,0.7168139740446617,0.83379499002168,0.813220386057492,0.8183222984734302,0.813220386057492,0.813220386057492,0.6992711912621481,0.8796724221561744,0.8120313863798029,0.2555205047318612,0.952,0.18611111111111112,0.9350132625994695,0.49097938144329895,0.9936708860759493,0.9443447037701975,0.8365296803652968,0.81,0.952,0.67,0.705,0.762,0.9438877755511023,0.7886056971514243,0.9150849150849151,0.5284754,0.5126962,416522496,17077422336,206.3573830127716,101960
41,0.8026662963477295,0.7608010518504722,0.8026662963477296,0.7183271244114656,0.8272847264857164,0.8026662963477295,0.8294701973624573,0.8026662963477295,0.8026662963477295,0.7064205917700587,0.8812221662750599,0.8244940928947673,0.32196969696969696,0.9388349514563107,0.14495412844036698,0.8819026790595954,0.5147849462365591,0.9657258064516129,0.9719827586206896,0.9112097669256382,0.85,0.967,0.79,0.8065,0.766,0.9599198396793587,0.6761619190404797,0.8201798201798202,0.5133803,0.50326324,416522496,17493944832,204.38042044639587,101960
42,0.7753089848632134,0.7312271340589565,0.7753089848632134,0.691171066490926,0.8118096284378024,0.7753089848632134,0.8165861600378801,0.7753089848632134,0.7753089848632134,0.694977021231252,0.8894435994365313,0.8100577588473743,0.19002375296912113,0.9404296875,0.11832611832611832,0.9226901319924575,0.5495750708215298,0.9894291754756871,0.9685341519570223,0.8808080808080808,0.8,0.963,0.82,0.734,0.776,0.9378757515030061,0.6306846576711644,0.8711288711288712,0.5168598,0.57539433,416522496,17910467328,199.07928323745728,101960
43,0.7994722955145118,0.7581535890090898,0.7994722955145118,0.7218612510143949,0.8280114690070928,0.7994722955145118,0.8358322362018986,0.7994722955145118,0.7994722955145118,0.7139079707846915,0.8889492554120354,0.8302451658383557,0.33877551020408164,0.9659442724458205,0.12463343108504399,0.9157894736842105,0.5720720720720721,0.9834368530020704,0.9682656826568266,0.842346471127406,0.83,0.936,0.85,0.783,0.762,0.9519038076152304,0.655672163918041,0.9180819180819181,0.47778964,0.5070315,416522496,18326989824,201.44241738319397,101960
44,0.7669768087765588,0.7182593646527606,0.7669768087765587,0.6898087492557694,0.7970542778112988,0.7669768087765588,0.8042271564365866,0.7669768087765588,0.7669768087765588,0.6992405193090022,0.8707563750277393,0.7951605609222406,0.24471299093655588,0.9630021141649049,0.11813186813186813,0.8074891982717235,0.58603066439523,0.9753593429158111,0.9752348420153715,0.923963133640553,0.81,0.911,0.86,0.841,0.688,0.9519038076152304,0.5707146426786607,0.8011988011988012,0.39652336,0.5729963,416522496,18743512320,209.71474862098694,101960
45,0.803499513956395,0.7624643110694209,0.803499513956395,0.713279642795309,0.8250853296583804,0.803499513956395,0.8168836620822675,0.803499513956395,0.803499513956395,0.6969138252458308,0.8813110565245822,0.8078095059805809,0.2847682119205298,0.9251439539347409,0.1986754966887417,0.9405737704918032,0.4171656686626746,0.9808917197452229,0.9637173774665818,0.8643744030563515,0.86,0.964,0.6,0.6885,0.836,0.9258517034068137,0.7566216891554223,0.9040959040959041,0.48818162,0.5498397,416522496,19160034816,206.38459873199463,101960
46,0.7832245521455353,0.739656294069714,0.7832245521455353,0.6998621370212619,0.8184666294619807,0.7832245521455353,0.8262771392573789,0.7832245521455353,0.7832245521455353,0.7105741003694461,0.8925677223736077,0.8154370437937332,0.20305676855895197,0.902867715078631,0.11279229711141678,0.9043778801843319,0.7126948775055679,0.9855371900826446,0.9709119496855346,0.892354124748491,0.93,0.976,0.82,0.785,0.64,0.9559118236472945,0.617191404297851,0.8861138861138861,0.47682253,0.5434079,416522496,19576557312,210.25626754760742,101960
47,0.813220386057492,0.7734830005807609,0.8132203860574919,0.7251363089219897,0.8397094009897881,0.813220386057492,0.8317785162062972,0.813220386057492,0.813220386057492,0.7145239254273813,0.8909588947243735,0.8276204532788083,0.3014705882352941,0.9540918163672655,0.13485113835376533,0.9080654258319233,0.569364161849711,0.9756592292089249,0.9558423913043478,0.9168466522678186,0.82,0.956,0.77,0.805,0.788,0.9639278557114228,0.7031484257871065,0.8481518481518482,0.49244753,0.48161602,416522496,19993079808,206.964186668396,101960
48,0.7978058602971809,0.7563794488669229,0.7978058602971809,0.7155188613495338,0.8290501332573545,0.7978058602971809,0.8332168896419494,0.7978058602971809,0.7978058602971809,0.7084787834659636,0.8915512901442869,0.8282235924055082,0.3057553956834532,0.9392752203721841,0.12314540059347182,0.936028968014484,0.5328671328671328,0.975609756097561,0.9555712270803949,0.8995771670190275,0.85,0.959,0.83,0.7755,0.762,0.9619238476953907,0.6771614192903548,0.8501498501498501,0.53104275,0.52562517,416522496,20409602304,209.70869088172913,101960
49,0.8175253437022636,0.7785185423765091,0.8175253437022636,0.7249459636926909,0.8424611556618318,0.8175253437022636,0.8297717650675933,0.8175253437022636,0.8175253437022636,0.7122838327739658,0.8910811404147571,0.8251993509936877,0.2939068100358423,0.9517241379310345,0.14258555133079848,0.9143835616438356,0.5558823529411765,0.9794238683127572,0.9636363636363636,0.8967280163599182,0.82,0.966,0.75,0.801,0.756,0.9539078156312625,0.7151424287856072,0.8761238761238761,0.4658981,0.4806612,416522496,20826124800,209.1188952922821,101960
50,0.8209970837383697,0.7827603882696041,0.8209970837383695,0.732156265892175,0.8429321138274586,0.8209970837383697,0.83188617635094,0.8209970837383697,0.8209970837383697,0.7143244636900337,0.8885319647755251,0.826408750527799,0.36403508771929827,0.9354527938342967,0.14455445544554454,0.9408468244084682,0.5449189985272459,0.9772727272727273,0.9608723540731238,0.8466424682395645,0.83,0.971,0.73,0.7555,0.74,0.9478957915831663,0.7486256871564217,0.932067932067932,0.4966117,0.48958287,416522496,21242647296,213.29123425483704,101960
51,0.8082210804054992,0.7681924388250505,0.8082210804054992,0.717779455372763,0.8333443637212564,0.8082210804054992,0.8360822084148732,0.8082210804054992,0.8082210804054992,0.7030325353153589,0.887848638156115,0.8313876814385541,0.25146198830409355,0.9587939698492463,0.16666666666666666,0.9166140240050537,0.5024875621890548,0.9735772357723578,0.9659908436886854,0.8886679920477137,0.86,0.954,0.75,0.7255,0.808,0.9599198396793587,0.7381309345327336,0.8931068931068931,0.46651807,0.5204755,416522496,21659169792,201.0801911354065,101960
